,GP,GP FREQ IN DATASET,G CONSISTENCY,P CONSISTENCY,SCORE
971,E~AEIH,4.380956275135737e-06,5.549492221461736e-05,0.3,6.001883895480195
972,OG~AA,1.460318758378579e-06,0.2,5.3025080863248316e-05,6.001133517555184
973,DA~AH,1.460318758378579e-06,0.2,1.711918375731845e-05,6.000415399613066
974,'E~AH,1.460318758378579e-06,0.2,1.711918375731845e-05,6.000415399613066
975,AN~AH,1.460318758378579e-06,0.2,1.711918375731845e-05,6.000415399613066
976,OL~L,1.0222231308650053e-05,0.19444444444444445,0.00019109497420217848,5.83766634438281
977,TS~#,3.650796895946447e-05,0.1937984496124031,0.000645928069450186,5.82869744820907
978,C~S,0.0047752423398979525,0.12421180581934209,0.09179205030316641,5.800957297638488
979,J~Y,0.0003460955457357232,0.12741935483870967,0.09785301403798513,5.796945703207779
980,C~EHK,2.920637516757158e-06,7.597052343690648e-05,0.2857142857142857,5.716710861864659
981,A~OWAA,2.920637516757158e-06,3.656641374897157e-05,0.2857142857142857,5.7155287385740206
982,OH~AA,6.717466288541463e-05,0.1885245901639344,0.0024391537197094226,5.707879512456492
983,UO~UW,1.0222231308650053e-05,0.1891891891891892,0.0011608623548922056,5.6994040343389525
984,HU~HH,4.380956275135737e-06,0.1875,0.0004177109440267335,5.633573266694292
985,AI~EH,0.00042495275868816647,0.1734207389749702,0.013780366529336554,5.499477137770246
986,A'~EY,2.920637516757158e-06,0.18181818181818182,0.00018570102135561745,5.458405506848405
987,HI~#,2.920637516757158e-06,0.18181818181818182,5.167424555601488e-05,5.455724971332414
988,O~WAH,1.314286882540721e-05,0.00025045917515444983,0.2647058823529412,5.302288565754727
989,WO~UW,5.841275033514316e-06,0.17391304347826086,0.0006633499170812604,5.230950366441127
990,OU~AH,0.00047314327771465957,0.1694560669456067,0.005546615537371178,5.218271483001357
991,CI~CH,2.7746056409193e-05,0.168141592920354,0.004960835509138381,5.144851800613847
992,E'~EY,1.0222231308650053e-05,0.17073170731707318,0.0006499535747446611,5.135461402572521
993,UE~EH,0.00010076199432812195,0.1687041564792176,0.0032675095894303167,5.13151298588154
994,ZS~ZH,1.460318758378579e-06,0.16666666666666666,0.002386634844868735,5.047805712835293
995,CE~SH,1.4603187583785789e-05,0.16666666666666666,0.0013189132155104195,5.0271084236893975
996,W~EHF,2.920637516757158e-06,0.00033932813030200206,0.25,5.010325875784898
997,I~IYAH,1.0222231308650053e-05,0.00015000857191839532,0.25,5.005011368722984
998,A~EHAH,1.1682550067028631e-05,0.00014626565499588627,0.25,5.004972097153228
999,Y~RIY,1.460318758378579e-06,0.00010978153474585575,0.25,5.003366461980295
1000,AYE~AY,1.460318758378579e-06,0.16666666666666666,0.00011144544745347152,5.002301924886988
1001,I~IHAH,4.380956275135737e-06,6.428938796502657e-05,0.25,5.002147729452708
1002,U~RAH,1.460318758378579e-06,6.383657835939994e-05,0.25,5.001988113288701
1003,C~EYK,1.460318758378579e-06,3.798526171845324e-05,0.25,5.001212573789473
1004,O~AHIY,1.460318758378579e-06,2.7828797239383314e-05,0.25,5.0009078798551005
1005,R~RAH,1.460318758378579e-06,2.7112761977062604e-05,0.25,5.000886398797231
1006,I~TIY,1.460318758378579e-06,2.1429795988342192e-05,0.25,5.000715909817569
1007,I~AHEY,1.460318758378579e-06,2.1429795988342192e-05,0.25,5.000715909817569
1008,SA~S,1.460318758378579e-06,0.16666666666666666,2.8070963395463733e-05,5.0006344352058285
1009,E~RAH,1.460318758378579e-06,1.8498307404872453e-05,0.25,5.000627965160065
1010,E~AHIY,1.460318758378579e-06,1.8498307404872453e-05,0.25,5.000627965160065
1011,E~EYAA,1.460318758378579e-06,1.8498307404872453e-05,0.25,5.000627965160065
1012,A~RAH,1.460318758378579e-06,1.8283206874485784e-05,0.25,5.0006215121441535
1013,SA~#,1.460318758378579e-06,0.16666666666666666,2.583712277800744e-05,5.000589758393479
1014,IT~AH,1.460318758378579e-06,0.16666666666666666,1.711918375731845e-05,5.000415399613066
1015,U~W,0.0014588584396202002,0.06377274178104053,0.15038386271262982,4.9938024296648225
1016,AE~IY,5.5492112818386e-05,0.16379310344827586,0.0014492200907669426,4.945552110904534
1017,SE~AH,7.301593791892894e-06,0.16129032258064516,8.559591878659225e-05,4.840786675484681
1018,GH~F,3.650796895946447e-05,0.15723270440251572,0.00238231370306842,4.766452804584813
1019,GH~OW,3.650796895946447e-05,0.15723270440251572,0.0016578249336870027,4.751963029197185
1020,H~SH,0.0013405726201915354,0.07445859355989942,0.1210762331838565,4.722311101483689
1021,EY~EY,0.00027307960781679426,0.1452991452991453,0.017363045496750232,4.719889249300204
1022,I~AYAH,5.841275033514316e-06,8.571918395336877e-05,0.23529411764705882,4.708745992211453
1023,RH~#,7.301593791892894e-06,0.15625,0.0001291856138900372,4.690448791967396
1024,Z~S,0.0009170801802617475,0.14163283716734326,0.017628565012351223,4.64741042428041
1025,X~K,0.0003563177770443732,0.14859926918392205,0.007812249863925975,4.6320389616484
1026,AG~AO,2.920637516757158e-06,0.15384615384615385,0.00022578460149017836,4.6200463392902575
1027,IS~IH,5.841275033514316e-06,0.15384615384615385,0.00013266118333775536,4.618329902803047
1028,QU~K,2.920637516757158e-06,0.15384615384615385,6.403483495021292e-05,4.6168113439594585
1029,L~#,0.004979686966070954,0.08640567591536805,0.08810458867300537,4.603246399224696
1030,I~AEAH,2.0444462617300105e-05,0.00030001714383679065,0.22950819672131148,4.600186671872199
1031,AL~AH,3.650796895946447e-05,0.1497005988023952,0.0004279795939329613,4.501402954398488
1032,UI~AY,4.6730200268114526e-05,0.14678899082568808,0.0035662543185110886,4.47733132115427
1033,U~OWAH,2.920637516757158e-06,0.00012767315671879988,0.2222222222222222,4.448420671021846
1034,IU~UW,1.460318758378579e-06,0.14285714285714285,0.0001658374792703151,4.289104051237611
1035,'A~AO,1.460318758378579e-06,0.14285714285714285,0.00011289230074508918,4.288045147667106
1036,'A~EY,1.460318758378579e-06,0.14285714285714285,9.285051067780872e-05,4.287644311865761
1037,'A~AE,1.460318758378579e-06,0.14285714285714285,6.002761270184285e-05,4.286987853906242
1038,'A~AA,1.460318758378579e-06,0.14285714285714285,5.3025080863248316e-05,4.2868478032694695
1039,IU~IH,1.460318758378579e-06,0.14285714285714285,3.316529583443884e-05,4.286450607568893
1040,A~AEAH,1.8984143858921527e-05,0.0002376816893683152,0.21311475409836064,4.270374739841208
1041,SC~SH,1.606350634216437e-05,0.14102564102564102,0.0014508045370614613,4.260588496827568
1042,E~WEY,1.0222231308650053e-05,0.00012948815183410717,0.20588235294117646,4.122042814943985
1043,S~SH,0.0017699063351548376,0.026373626373626374,0.15985228171986282,4.0767497423637895
1044,CH~#,0.00029498438919247293,0.13176777560339203,0.005219098801157503,4.072164463584535
1045,OH~AO,4.6730200268114526e-05,0.13114754098360656,0.003612553623842854,4.00901381199846
1046,PT~SH,2.920637516757158e-06,0.13333333333333333,0.0002637826431020839,4.00542168473788
1047,I~EYIY,2.920637516757158e-06,4.2859591976684385e-05,0.2,4.001431819635139
1048,O~IHAA,1.460318758378579e-06,2.7828797239383314e-05,0.2,4.0009078798551005
1049,O~IYY,1.460318758378579e-06,2.7828797239383314e-05,0.2,4.0009078798551005
1050,R~AAIY,1.460318758378579e-06,2.7112761977062604e-05,0.2,4.000886398797231
1051,I~IYY,1.460318758378579e-06,2.1429795988342192e-05,0.2,4.000715909817569
1052,I~UWAH,1.460318758378579e-06,2.1429795988342192e-05,0.2,4.000715909817569
1053,E~EHIH,1.460318758378579e-06,1.8498307404872453e-05,0.2,4.000627965160065
1054,CH~K,0.00028768279540058,0.12850619699934768,0.0063074312425959725,3.9957186746023785
1055,O~WAA,2.3365100134057263e-05,0.000445260755830133,0.19753086419753085,3.965143361632224
1056,GI~IH,7.301593791892894e-06,0.13157894736842105,0.0001658264791721942,3.95105003032567
1057,E~EY,0.002316065550788426,0.029338315544127712,0.14726090993500465,3.9411709425633457
1058,I'~AY,5.841275033514316e-06,0.12903225806451613,0.0004457817898138861,3.8801754414834373
1059,O~EHAH,8.761912550271474e-06,0.0001669727834362999,0.1875,3.7554472791306024
1060,I~EHAH,8.761912550271474e-06,0.00012857877593005313,0.1875,3.7542954589054154
1061,UG~UW,1.460318758378579e-06,0.125,0.0001658374792703151,3.7533897655233255
1062,UG~AO,1.460318758378579e-06,0.125,0.00011289230074508918,3.752330861952821
1063,OT~T,1.460318758378579e-06,0.125,2.7808676307007788e-05,3.750629189464059
1064,HS~#,1.460318758378579e-06,0.125,2.583712277800744e-05,3.7505897583934793
1065,S~IYS,2.920637516757158e-06,4.352083560004352e-05,0.18181818181818182,3.6378152933074754
1066,E~GAH,2.920637516757158e-06,3.6996614809744906e-05,0.18181818181818182,3.6376195666837665
1067,O~IYAH,7.301593791892894e-06,0.00013914398619691658,0.17857142857142858,3.5759679707040735
1068,I~Y,0.0005782862283179172,0.008486199211383508,0.1635012386457473,3.553525060672347
1069,ST~T,1.4603187583785789e-05,0.11764705882352941,0.00027808676307007786,3.5357036593464732
1070,O~AYAH,4.380956275135737e-06,8.348639171814995e-05,0.17647058823529413,3.532135404271184
1071,AC~AH,2.920637516757158e-06,0.11764705882352941,3.42383675146369e-05,3.530242563932013
1072,G~ZH,0.00010222231308650052,0.004275853643638141,0.16706443914081145,3.4746755077796982
1073,F~#,0.0014325727019693858,0.09634649381261048,0.0253462174452253,3.4689477983812895
1074,CI~AH,1.8984143858921527e-05,0.11504424778761062,0.00022254938884513987,3.456727628598167
1075,Y~IH,0.0012106042506958418,0.09100889230431441,0.0274940302467498,3.34067758659922
1076,F~IYEH,1.460318758378579e-06,9.821253191907288e-05,0.16666666666666666,3.3363527252288243
1077,WA~V,1.460318758378579e-06,0.1111111111111111,0.00012473493825620557,3.335901048036376
1078,U~IYEH,1.460318758378579e-06,6.383657835939994e-05,0.16666666666666666,3.335321446622034
1079,M~IYEH,1.460318758378579e-06,4.275331338178709e-05,0.16666666666666666,3.3346889486727056
1080,A~IHAH,2.920637516757158e-06,3.656641374897157e-05,0.16666666666666666,3.33457635762164
1081,WA~AA,1.460318758378579e-06,0.1111111111111111,5.3025080863248316e-05,3.334466850888517
1082,E~WIH,1.460318758378579e-06,1.8498307404872453e-05,0.16666666666666666,3.3339612984933984
1083,E~AAIH,1.460318758378579e-06,1.8498307404872453e-05,0.16666666666666666,3.3339612984933984
1084,A~IYEH,1.460318758378579e-06,1.8283206874485784e-05,0.16666666666666666,3.3339548454774866
1085,WA~AH,1.460318758378579e-06,0.1111111111111111,1.711918375731845e-05,3.333748732946398
1086,UE~#,6.571434412703605e-05,0.1100244498777506,0.0011626705250103349,3.3272726240390766
1087,AI~AY,0.00023803195761570837,0.09713945172824791,0.01816560793491586,3.28939730842654
1088,O~AEAH,1.4603187583785789e-05,0.00027828797239383315,0.16393442622950818,3.287767323141168
1089,TS~S,2.0444462617300105e-05,0.10852713178294573,0.00039299348753649225,3.264696046369967
1090,A~AO,0.0016224141405586012,0.020312642837553706,0.12542334612779407,3.1989669147104225
1091,EIG~AY,1.0222231308650053e-05,0.1044776119402985,0.0007801181321743007,3.1504418324178736
1092,EU~UH,3.0666693925950156e-05,0.09292035398230089,0.013100436681222707,3.0511526877897786
1093,NE~AH,5.841275033514316e-06,0.1,6.84767350292738e-05,3.0016615984522614
1094,BE~B,1.460318758378579e-06,0.1,6.125199068969742e-05,3.001298055751713
1095,HE~HH,5.841275033514316e-06,0.0975609756097561,0.000556947925368978,2.9382602905517383
1096,LE~AH,1.8984143858921527e-05,0.0962962962962963,0.00022254938884513987,2.894289083858738
1097,Q~EHK,1.460318758378579e-06,0.0009881422924901185,0.14285714285714285,2.8868601418554793
1098,A~WEH,2.920637516757158e-06,3.656641374897157e-05,0.14285714285714285,2.858385881431164
1099,O~AHV,1.460318758378579e-06,2.7828797239383314e-05,0.14285714285714285,2.8580507369979573
1100,UA~AO,1.0222231308650053e-05,0.0945945945945946,0.0007902461052156243,2.854153871507583
1101,UA~EH,1.0222231308650053e-05,0.0945945945945946,0.0003314864800871336,2.8449786790050133
1102,EY~AY,0.00016209538218002226,0.08624708624708624,0.01237044466733534,2.8429262498682952
1103,GE~#,8.761912550271474e-06,0.09375,0.00015502273666804465,2.8160385503608745
1104,HI~HH,1.460318758378579e-06,0.09090909090909091,0.0001392369813422445,2.7301304828374913
1105,RE~R,2.920637516757158e-06,0.09090909090909091,5.8370301190754146e-05,2.72858616517238
1106,A'~AE,1.460318758378579e-06,0.09090909090909091,6.002761270184285e-05,2.7285462954646835
1107,HI~IH,1.460318758378579e-06,0.09090909090909091,3.316529583443884e-05,2.728009049127335
1108,J~ZH,6.133338785190031e-05,0.02258064516129032,0.10023866348448687,2.685259293921042
1109,C~#,0.0022138432377019255,0.05758565676517511,0.039169078131459284,2.621643427469535
1110,SS~SH,0.00012704773197893637,0.07705934455270151,0.011474544974940649,2.547623622678805
1111,E~IH,0.002857843810146879,0.03620118759133539,0.06490448394799682,2.5270174972073423
1112,CC~CH,1.606350634216437e-05,0.08208955223880597,0.0028720626631853785,2.520930995744995
1113,V~EHF,1.460318758378579e-06,0.0001266784899923993,0.125,2.5038733706376908
1114,UX~UW,1.460318758378579e-06,0.08333333333333333,0.0001658374792703151,2.5033897655233255
1115,DH~HH,1.460318758378579e-06,0.08333333333333333,0.0001392369813422445,2.5028577555647638
1116,UI~IY,2.628573765081442e-05,0.08256880733944955,0.0006864726745738149,2.4921079605575036
1117,UO~UH,4.380956275135737e-06,0.08108108108108109,0.0018714909544603868,2.4700812993353973
1118,CI~AY,1.314286882540721e-05,0.07964601769911504,0.0010030090270812437,2.4100978549563465
1119,S~#,0.0027702246846441642,0.04127951256664128,0.04901302190988011,2.357157049429049
1120,U~AYAH,2.920637516757158e-06,0.00012767315671879988,0.11764705882352941,2.3569174030479902
1121,E~AYAH,2.920637516757158e-06,3.6996614809744906e-05,0.11764705882352941,2.3541971067907186
1122,GE~G,7.301593791892894e-06,0.078125,0.00048248576666988323,2.3537647950229923
1123,T~#,0.002402224357532762,0.04590356066525282,0.04250206696982224,2.347259377230668
1124,AL~L,1.8984143858921527e-05,0.07784431137724551,0.00035489066637547434,2.343376361837821
1125,E~AAAH,4.380956275135737e-06,5.549492221461736e-05,0.11538461538461539,2.309576203172503
1126,A~AAAH,4.380956275135737e-06,5.484962062345735e-05,0.11538461538461539,2.3095568441247685
1127,AG~AE,1.460318758378579e-06,0.07692307692307693,6.002761270184285e-05,2.308965875884264
1128,AG~AA,1.460318758378579e-06,0.07692307692307693,5.3025080863248316e-05,2.308825825247492
1129,CH~SH,0.00014603187583785788,0.06523157208088715,0.013189132155104194,2.2280313993205914
1130,SI~SH,2.920637516757158e-06,0.07407407407407407,0.0002637826431020839,2.2276439069601013
1131,H~HHAH,1.460318758378579e-06,8.110957904128478e-05,0.1111111111111111,2.2247285255313796
1132,G~IH,0.0012646360447558494,0.052898417934151856,0.028721146192624038,2.224607264114829
1133,K~IHK,1.460318758378579e-06,7.700600646850454e-05,0.1111111111111111,2.224605418354196
1134,SI~IY,2.920637516757158e-06,0.07407407407407407,7.627474161931276e-05,2.223893748930446
1135,I~HHAH,1.460318758378579e-06,2.1429795988342192e-05,0.1111111111111111,2.222938132039791
1136,R~ER,0.0018327000417651166,0.034026516281213566,0.055053518161080894,2.2135008537462806
1137,IE~AY,0.00020882558244813678,0.0623637156563454,0.015936698985846428,2.200086728529697
1138,E'~AH,4.380956275135737e-06,0.07317073170731707,5.1357551271955354e-05,2.196368150058708
1139,HE~AH,4.380956275135737e-06,0.07317073170731707,5.1357551271955354e-05,2.196368150058708
1140,AL~AA,1.7523825100542948e-05,0.0718562874251497,0.0006363009703589798,2.1692908334166976
1141,AU~OW,0.0001518731508713722,0.06658130601792574,0.006896551724137931,2.142963872564099
1142,O'~UW,7.301593791892894e-06,0.07042253521126761,0.0008291873963515755,2.1296248839546545
1143,R~#,0.0021685733561921895,0.040262451535937965,0.03836812732534105,2.0836647603945693
1144,GG~JH,1.8984143858921527e-05,0.065,0.0027689030883919063,2.0063272689607845
1145,CE~#,5.841275033514316e-06,0.06666666666666667,0.00010334849111202976,2.0023590335739163
1146,TO~AA,1.460318758378579e-06,0.06666666666666667,5.3025080863248316e-05,2.001133517555184
1147,E~WAY,1.460318758378579e-06,1.8498307404872453e-05,0.1,2.0006279651600654
1148,E~EYIY,1.460318758378579e-06,1.8498307404872453e-05,0.1,2.0006279651600654
1149,TO~AH,1.460318758378579e-06,0.06666666666666667,1.711918375731845e-05,2.000415399613065
1150,SE~S,2.920637516757158e-06,0.06451612903225806,5.614192679092747e-05,1.9367527413793983
1151,OUG~AH,2.920637516757158e-06,0.06451612903225806,3.42383675146369e-05,1.9363146701938725
1152,PS~Z,4.380956275135737e-06,0.06382978723404255,0.00014578676256195937,1.9180284000862724
1153,HU~UH,1.460318758378579e-06,0.0625,0.0006238303181534623,1.8875496223009882
1154,ZA~AH,1.460318758378579e-06,0.0625,1.711918375731845e-05,1.8754153996130654
1155,CI~IY,1.0222231308650053e-05,0.061946902654867256,0.0002669615956675947,1.864257423124802
1156,Z~#,0.0003680003271114019,0.056833558863328824,0.0065109549400578755,1.8536258810565924
1157,EI~EY,0.000138730282045965,0.05565319273579379,0.008820798514391829,1.8529482664639485
1158,AH~AE,2.628573765081442e-05,0.060810810810810814,0.0010804970286331713,1.8472485517795287
1159,'~IYZ,1.460318758378579e-06,0.0007168458781362007,0.09090909090909091,1.839760210463823
1160,P~#,0.0010499691872741983,0.04713826788172819,0.01857689127738735,1.8381843213633027
1161,Z~IYZ,1.460318758378579e-06,0.0002255299954894001,0.09090909090909091,1.825020733984419
1162,A~YAH,1.0222231308650053e-05,0.00012798244812140048,0.09090909090909091,1.8225324031908927
1163,TI~CH,0.00012704773197893637,0.04535974973931178,0.022715404699738904,1.8214529727730784
1164,I~GAH,1.460318758378579e-06,2.1429795988342192e-05,0.09090909090909091,1.8188977279993874
1165,I~IYS,1.460318758378579e-06,2.1429795988342192e-05,0.09090909090909091,1.8188977279993874
1166,AO~AO,5.841275033514316e-06,0.05970149253731343,0.0004515692029803567,1.800368223930686
1167,I~WAH,4.380956275135737e-06,6.428938796502657e-05,0.08823529411764706,1.7668536118056488
1168,HO~AH,5.841275033514316e-06,0.058823529411764705,6.84767350292738e-05,1.7663674808052023
1169,Q~#,8.469848798595757e-05,0.05731225296442688,0.0014985531211244316,1.753573575754593
1170,A~EH,0.0015771442590488652,0.01974586342444465,0.05114362835630061,1.6941056828117949
1171,AY~AY,8.761912550271474e-05,0.05163511187607573,0.006686726847208292,1.6871688495015735
1172,GI~ZH,2.920637516757158e-06,0.05263157894736842,0.00477326968973747,1.6745587940916398
1173,RR~#,1.606350634216437e-05,0.05555555555555555,0.00028420835055808184,1.6731540089949364
1174,E~AHZ,1.0222231308650053e-05,0.00012948815183410717,0.08333333333333333,1.6710624227871222
1175,IY~AY,1.460318758378579e-06,0.05555555555555555,0.00011144544745347152,1.668968591553655
1176,U~IHAH,1.460318758378579e-06,6.383657835939994e-05,0.08333333333333333,1.6686547799553675
1177,O~WAO,1.460318758378579e-06,2.7828797239383314e-05,0.08333333333333333,1.667574546521767
1178,E~IHAH,1.460318758378579e-06,1.8498307404872453e-05,0.08333333333333333,1.6672946318267317
1179,OE~UW,4.380956275135737e-05,0.05181347150259067,0.004975124378109453,1.6560971107774771
1180,E~IYEY,4.380956275135737e-06,5.549492221461736e-05,0.08108108108108109,1.6235055171018171
1181,M~#,0.0012558741322055778,0.0367678495083369,0.0222199255890864,1.6102277036421138
1182,E~YUW,0.00014019060080434358,0.0017758375108677556,0.07723250201126307,1.6049346955915111
1183,HA~AA,7.301593791892894e-06,0.052083333333333336,0.00026512540431624157,1.5681675877759196
1184,TA~IH,7.301593791892894e-06,0.052083333333333336,0.0001658264791721942,1.5661816092730385
1185,GE~ZH,4.380956275135737e-06,0.046875,0.007159904534606206,1.549667138505881
1186,E~AY,0.0007914927670411898,0.01002608261344087,0.060403432519781565,1.548425767150917
1187,U~AAAH,2.920637516757158e-06,0.00012767315671879988,0.07692307692307693,1.5424377650389405
1188,GH~G,1.1682550067028631e-05,0.050314465408805034,0.0007719772266718132,1.5254576343009387
1189,W~F,0.00031396853305139445,0.03647777400746522,0.020487897846388412,1.5197896038042946
1190,CE~EH,4.380956275135737e-06,0.05,0.00014206563432305724,1.503060360500218
1191,CE~IY,4.380956275135737e-06,0.05,0.00011441211242896914,1.5025072900623364
1192,HR~ER,1.460318758378579e-06,0.05,4.386734514827163e-05,1.5009503628408845
1193,IA~AA,1.7523825100542948e-05,0.048582995951417005,0.0006363009703589798,1.471092089204717
1194,N~#,0.0018283190854899807,0.02437362509003835,0.03234807771806532,1.469586261336956
1195,HE~IY,2.920637516757158e-06,0.04878048780487805,7.627474161931276e-05,1.4650861608545656
1196,OE~AO,3.942860647622163e-05,0.046632124352331605,0.003048092120117408,1.4618970032961074
1197,EH~EY,1.0222231308650053e-05,0.04827586206896552,0.0006499535747446611,1.4617860451292912
1198,EO~IH,5.841275033514316e-06,0.04819277108433735,0.00013266118333775536,1.4487284199485515
1199,E~IYAH,2.920637516757158e-06,3.6996614809744906e-05,0.07142857142857142,1.4298273588915587
1200,TS~Z,8.761912550271474e-06,0.046511627906976744,0.00029157352512391874,1.4016184033392944
1201,CZ~Z,7.301593791892894e-06,0.045454545454545456,0.00024297793760326563,1.3688610020780236
1202,CZ~#,7.301593791892894e-06,0.045454545454545456,0.0001291856138900372,1.3665851556037591
1203,RE~EH,1.460318758378579e-06,0.045454545454545456,4.735521144101908e-05,1.3646564838031028
1204,O~UH,0.00014749219459623647,0.0028107085211777146,0.0630068621334997,1.3518331080351371
1205,AO~OW,4.380956275135737e-06,0.04477611940298507,0.0001989389920424403,1.3474814097441579
1206,EIG~IY,4.380956275135737e-06,0.04477611940298507,0.00011441211242896914,1.3457908721518885
1207,AU~AA,9.63810380529862e-05,0.04225352112676056,0.003499655336974389,1.342417792444954
1208,WO~AO,1.460318758378579e-06,0.043478260869565216,0.00011289230074508918,1.3066786880397774
1209,C~SH,0.0004906671028152025,0.012763047937400289,0.04431548404115009,1.2937344740857706
1210,UI~AH,1.314286882540721e-05,0.04128440366972477,0.00015407265381586606,1.2422707066093308
1211,EE~IH,0.00010076199432812195,0.03902714932126697,0.0022884054125762803,1.2216206876059408
1212,IE~IH,0.0001255874132205578,0.03750545137374618,0.0028522154417617404,1.188487220708648
1213,E~WAH,2.920637516757158e-06,3.6996614809744906e-05,0.058823529411764705,1.1777265185554242
1214,A~EHR,1.460318758378579e-06,1.8283206874485784e-05,0.058823529411764705,1.1770921003794477
1215,E~Y,0.00019130175734759382,0.0024232782700382917,0.05408753096614368,1.164014055291402
1216,U~#,0.000676127585129282,0.02955633578040217,0.011962587846217445,1.1597482095928782
1217,SC~#,4.380956275135737e-06,0.038461538461538464,7.751136833402232e-05,1.1556154290265912
1218,W~Y,0.0001255874132205578,0.014591109602986088,0.03550784475639967,1.1541695538786039
1219,SI~IH,1.460318758378579e-06,0.037037037037037035,3.316529583443884e-05,1.1118474329657186
1220,SI~AH,1.460318758378579e-06,0.037037037037037035,1.711918375731845e-05,1.1115265107241763
1221,W~V,0.00021174621996489394,0.024601289446895148,0.018086566047149807,1.1103573153480952
1222,B~#,0.0006673656725790106,0.02732599856493662,0.0118075651095494,1.089299542768037
1223,EO~OW,4.380956275135737e-06,0.03614457831325301,0.0001989389920424403,1.0885351770521958
1224,OU~UH,5.5492112818386e-05,0.0198744769874477,0.023705552089831567,1.0731199570609817
1225,AE~AY,1.1682550067028631e-05,0.034482758620689655,0.0008915635796277722,1.0528981577165966
1226,EA~IH,0.00010806358812001483,0.03299152920196166,0.0024542318917484744,1.04423369329982
1227,EH~AH,7.301593791892894e-06,0.034482758620689655,8.559591878659225e-05,1.0365597566860163
1228,EA~OW,0.00010076199432812195,0.030762371823450735,0.004575596816976128,1.0194211907594506
1229,ZZ~T,2.920637516757158e-06,0.03333333333333333,5.5617352614015575e-05,1.0012583789281182
1230,R~IHS,1.460318758378579e-06,2.7112761977062604e-05,0.05,1.000886398797231
1231,T~CH,0.00023803195761570837,0.004548498716374596,0.04255874673629243,0.9995314940978719
1232,UY~UW,2.920637516757158e-06,0.03278688524590164,0.0003316749585406302,0.9903860884236997
1233,OH~AH,1.1682550067028631e-05,0.03278688524590164,0.0001369534700585476,0.9869297542815716
1234,AW~AA,2.0444462617300105e-05,0.03211009174311927,0.0007423511320854764,0.9791719980661526
1235,OUG~OW,1.460318758378579e-06,0.03225806451612903,6.63129973474801e-05,0.9691412113687394
1236,AJ~AH,1.460318758378579e-06,0.03225806451612903,1.711918375731845e-05,0.9681573350969362
1237,IR~R,2.7746056409193e-05,0.03156146179401993,0.0005545178613121644,0.9593215138673009
1238,C~AHS,1.460318758378579e-06,3.798526171845324e-05,0.047619047619047616,0.9535935261704248
1239,I~AHS,1.460318758378579e-06,2.1429795988342192e-05,0.047619047619047616,0.9530968621985215
1240,EU~OW,1.0222231308650053e-05,0.030973451327433628,0.00046419098143236074,0.9389984710170886
1241,EU~AH,1.0222231308650053e-05,0.030973451327433628,0.00011983428630122916,0.9321113371144659
1242,UE~EY,1.7523825100542948e-05,0.029339853300733496,0.0011142061281337048,0.9033559128397062
1243,HO~AO,2.920637516757158e-06,0.029411764705882353,0.00022578460149017836,0.887014665082112
1244,Z~ZH,2.3365100134057263e-05,0.0036084799278304014,0.03818615751789976,0.8731458031996102
1245,Y~YUH,1.460318758378579e-06,0.00010978153474585575,0.043478260869565216,0.8729316793715989
1246,AA~EH,5.841275033514316e-06,0.02877697841726619,0.00018942084576407633,0.8673898331849429
1247,EAU~AW,4.380956275135737e-06,0.027522935779816515,0.0011605415860735009,0.8491179529297223
1248,SZ~Z,4.380956275135737e-06,0.028037383177570093,0.00014578676256195937,0.8442562783920988
1249,EAU~UW,4.380956275135737e-06,0.027522935779816515,0.0004975124378109452,0.8358573699644711
1250,EH~IH,5.841275033514316e-06,0.027586206896551724,0.00013266118333775536,0.8305314943149825
1251,UO~OW,1.460318758378579e-06,0.02702702702702703,6.63129973474801e-05,0.8122100866956794
1252,UA~AH,2.920637516757158e-06,0.02702702702702703,3.42383675146369e-05,0.8116416100369415
1253,X~#,6.133338785190031e-05,0.025578562728380026,0.0010851591566763126,0.792126734377522
1254,X~Z,5.987306909352173e-05,0.024969549330085262,0.0019924190883467783,0.7919285151241695
1255,GI~G,1.460318758378579e-06,0.02631578947368421,9.649715333397665e-05,0.7914766432151247
1256,GI~IY,1.460318758378579e-06,0.02631578947368421,3.813737080965638e-05,0.7903094475646383
1257,AI~AH,6.27937066102789e-05,0.02562574493444577,0.0007361249015646933,0.7866345313951809
1258,OU~OW,6.717466288541463e-05,0.02405857740585774,0.003050397877984085,0.7861240128796847
1259,SC~K,2.920637516757158e-06,0.02564102564102564,6.403483495021292e-05,0.7706574978056113
1260,I~AAAH,1.460318758378579e-06,2.1429795988342192e-05,0.038461538461538464,0.7699466790483385
1261,GH~HH,5.841275033514316e-06,0.025157232704402517,0.000556947925368978,0.7661480033911308
1262,EA~EY,7.301593791892894e-05,0.02229157378510923,0.004642525533890436,0.765248521127032
1263,D~#,0.0005987306909352174,0.017295929128875766,0.01059322033898305,0.7606788151926949
1264,E~OW,0.0005636830407341315,0.007140346658280767,0.02559681697612732,0.7543308913076759
1265,IA~AO,8.761912550271474e-06,0.024291497975708502,0.0006773538044705351,0.7427301109881794
1266,EO~AW,2.920637516757158e-06,0.024096385542168676,0.0007736943907156673,0.7385114859552115
1267,HE~EY,1.460318758378579e-06,0.024390243902439025,9.285051067780872e-05,0.7336373432246459
1268,HE~AA,1.460318758378579e-06,0.024390243902439025,5.3025080863248316e-05,0.7328408346283547
